CM_py,CM_Star_py,CSe
129.0250611,9.021115423,4.55029266
44.14709014,7.246386429,3.39274741
124.2697695,8.930962415,4.675698135
94.92606923,8.724908838,4.501629167
47.92956441,7.553610648,3.807354922
81.79723735,8.419685267,4.011365042
83.5456326,8.238356508,3.97366069
71.96012114,8.201313775,4.121928095
253.166661,10.1589773,5.519454883
174.1919608,9.393873322,5.112995501
54.71018341,7.787533565,3.773557262
119.8432704,9.038743001,4.573557262
43.32048361,7.703766091,3.277613437
81.352869,8.621991178,4.247927513
76.89361194,8.282584717,4.221928095
47.80452226,7.970339066,2.396240625
242.0991915,10.09327148,5.161947674
60.99712611,8.091811238,3.108458593
253.166661,10.1589773,5.519454883
194.3830356,9.687027267,4.14346519
129.7266165,9.197620758,4.620151695
60.57255091,8.082538454,2.875
67.07867417,8.262214358,3.327819531
66.18879894,7.751935283,4.229871195
66.28586425,7.969002941,3.836591668
73.08781513,8.267741522,3.681880803
143.7727786,9.133296077,4.832923346
47.3346197,7.385289289,3.521640636
75.74523661,8.131802203,3.606936732
17.52029786,5.644194531,2.251629167
130.6276718,9.192712146,4.300554385
253.166661,10.1589773,5.519454883
114.7589772,8.915134963,3.566468891
45.04436914,7.534607177,2.918295834
146.3240227,9.275142698,5.037401198
70.63243806,8.129460033,3.115834092
161.5071455,9.480925522,4.540240419
55.40559369,7.807394796,3.240223929
145.1060837,9.263712908,4.06720286
69.22462792,7.991689692,4.152391278
253.166661,10.1589773,5.519454883
48.5045447,7.359165979,3.640223929
11.58822084,5.469469898,1.584962501
44.4737813,7.725808971,3.459431619
105.5599256,8.627520987,4.8125
107.5242836,8.996756683,4.53266528
85.35372494,8.721445934,3.784941827
132.7527642,9.096991751,4.786425874
47.3346197,7.385289289,3.521640636
50.70305322,7.5613687,3.373557262
71.93911738,7.914985157,4.095795255
48.5045447,7.359165979,3.640223929
48.752387,7.711739374,3.664497779
134.6894496,8.998572822,4.885129041
80.5270348,8.112275205,4.315824334
75.42012069,8.021875331,4.48385619
114.6233033,8.97177895,3.909368064
117.6877573,9.055735825,4.651084443
50.21618066,7.697446424,3.807354922
138.5647497,9.260344214,4.286146588
131.6770805,9.091034951,4.892147224
47.60378813,7.735970185,3.188721876
1.584962501,1.584962501,0
63.15297285,8.174342936,4
40.13496877,7.221322061,2.663532755
49.59170902,7.532221802,3.4677201
46.17758338,7.511350672,3.700439718
71.42538321,8.094107421,3.341446071
146.4400682,9.02755495,4.165894208
31.55843226,6.769644875,2.921928095
60.57255091,8.082538454,2.875
29.48810982,6.623355723,3.169925001
47.21060949,7.258142474,3.625
157.7044886,9.328850858,4.99010458
95.37414794,8.664581092,4.10346519
56.07400825,7.609691748,3.947702779
43.70305322,7.262216924,3.238901257
119.0422457,8.945390145,4.265319531
32.42480509,6.758185366,3.584962501
70.79956863,8.111330292,3.681880803
126.8078006,8.926394049,4.683542362
69.49497421,8.09848854,3.511085408
93.16872559,8.522954295,4.56385619
71.96012114,8.201313775,4.121928095
108.7289963,8.880854281,4.487122805
176.1005129,9.573164343,4.691721467
76.51531396,8.120541675,4.56385619
62.85456713,7.676714079,4.368522528
25.88068013,6.515285407,1.842370993
47.64474457,7.583700258,3.584962501
98.59526397,8.661191471,4.238901257
92.30778463,8.410842001,4.134336113
29.48810982,6.623355723,3.169925001
193.8335884,9.68893191,4.541503901
67.32493259,8.178648699,4.037401198
76.89361194,8.282584717,4.221928095
45.49038684,7.511420873,3.085055103
110.5809253,8.992196656,4.593069208
132.7527642,9.096991751,4.786425874
87.99544327,8.828393632,4.021928095
76.89361194,8.282584717,4.221928095
58.28446029,7.801140836,3.452819531
93.13286405,8.688635578,4.088779347
325.4798941,10.44346229,4.818575866
182.6259338,9.648762757,5.150324385
48.1066818,7.54668315,3.026986833
54.64818381,7.753270948,3.906890596
253.166661,10.1589773,5.519454883
71.96012114,8.201313775,4.121928095
137.239575,9.340536063,4.748940047
99.00728953,8.629260592,4.623516641
71.93911738,7.914985157,4.095795255
59.98838572,8.079069171,3.852168724
80.81437511,8.275500436,3.936260028
453.6593354,11.07052953,4.785357349
44.46357913,7.699784715,3.459431619
11.27408182,4.898194802,2
253.166661,10.1589773,5.519454883
207.8794545,9.900594463,5.339768805
56.23569202,7.639210962,4
137.239575,9.340536063,4.748940047
132.7527642,9.096991751,4.786425874
62.67390591,8.029294795,4.087462841
140.6407362,9.124930512,4.885129041
222.6491251,9.793203764,5.067481796
138.9150014,9.361986621,4.947702779
69.40607027,8.047566746,4.142664356
191.9910425,9.480565451,4.808016917
66.77417937,8.064602692,3.46132014
71.93911738,7.914985157,4.095795255
64.51444197,8.117506994,3.734521665
144.1022056,9.26687649,3.660986394
82.71579003,8.505586325,4.297079328
109.9374629,9.505565907,3.318030336
71.64726383,8.180539787,2.96938942
145.1060837,9.263712908,4.06720286
47.67235161,7.533440488,3.546593564
78.47476626,8.433921825,3.821928095
86.12069392,8.55218244,4.142914673
308.1093363,10.15740931,2.910549612
61.03056532,7.903480833,2.530639062
49.58664631,7.418332232,3.75
143.3071863,9.320821065,3.721162659
166.9863859,9.367472124,3.840449391
77.80464325,8.276275865,4.368522528
86.43046973,8.493679426,4.001822826
85.53923466,8.419607356,4.418295834
72.43357971,8.426865605,3.734521665
137.239575,9.340536063,4.748940047
129.3963432,9.129053256,4.550266885
253.166661,10.1589773,5.519454883
93.16872559,8.522954295,4.56385619
114.1293911,8.816806185,4.631615665
76.61968075,8.279008188,4.321928095
60.1176594,7.630708918,3.947702779
117.6877573,9.055735825,4.651084443
96.96692179,8.717177049,4.168295834
206.8884611,9.892638128,5.041503901
71.93911738,7.914985157,4.095795255
66.42504632,8.229886847,3.248365047
11.58822084,5.469469898,1.584962501
47.72745878,7.403263346,3.807354922
100.8347139,8.584851891,4.664497779
60.57255091,8.082538454,2.875
60.7009311,7.838630438,4.087462841
52.07457331,7.522322944,3.906890596
76.22003408,8.071121757,4.243300369
108.7289963,8.880854281,4.487122805
64.76392495,8.029827374,4.05881389
61.64142279,7.866321609,3.616874606
85.90261359,8.28461524,4.418295834
125.870668,8.95775855,4.680757756
67.6642803,8.046785217,3.794653474
66.57494269,8.121991267,3.905764585
134.5565666,9.259835047,4.712319091
114.1293911,8.816806185,4.631615665
157.9201766,9.298057737,4.961148476
161.9595338,9.383451255,3.570190637
31.55843226,6.769644875,2.921928095
143.9664734,9.354343409,4.702564514
108.3093373,8.98310166,4.56610894
23.67318334,6.272341669,2.807354922
125.8567196,8.907796587,4.56965721
76.63471825,8.285552708,3.846439345
98.00738724,8.809049896,3.12385619
111.4218103,8.822524967,3.923231429
65.70439786,8.259284058,4.087462841
253.166661,10.1589773,5.519454883
57.49061913,7.745389264,3.625
37.41839871,7.141748566,3.418295834
41.82866487,7.48501554,3.459431619
73.0617935,8.344560581,3.787143961
107.7970463,8.75812878,4.651084443
100.6899712,8.682796046,4.315824334
109.4521232,8.811521394,4.450212065
78.48278958,8.551334451,4.121928095
253.166661,10.1589773,5.519454883
35.14660607,6.667722504,2.751629167
242.0991915,10.09327148,5.161947674
52.9014602,7.557700812,3.906890596
117.6877573,9.055735825,4.651084443
99.00728953,8.629260592,4.623516641
159.9461329,9.496432752,4.833014173
253.166661,10.1589773,5.519454883
113.8266277,8.919566726,4.875
117.6877573,9.055735825,4.651084443
46.4737813,7.73937525,3.546593564
64.76392495,8.029827374,4.05881389
84.27473044,8.244513194,4.220175521
96.34248267,8.510554324,4.280394654
153.8179167,9.442331392,4.879506461
60.99712611,8.091811238,3.108458593
60.7009311,7.838630438,4.087462841
253.166661,10.1589773,5.519454883
96.55976113,8.629986056,4.440636353
96.55976113,8.629986056,4.440636353
321.3163413,10.43851801,4.526062606
72.24357993,8.271957839,3.921928095
76.37489901,8.175442823,4.277613437
48.5045447,7.359165979,3.640223929
40.92653499,7.254964542,3.188721876
60.1176594,7.630708918,3.947702779
37.2123903,7.320432969,3.121928095
136.5376157,9.15280442,4.836591668
52.60462244,7.906468628,3.378783493
44.06758353,7.422204615,3.700439718
106.318373,8.796325889,4.16229491
71.93911738,7.914985157,4.095795255
48.71080288,7.393705813,3.572469459
242.0991915,10.09327148,5.161947674
180.1961503,9.510358809,4.390220048
55.40559369,7.807394796,3.240223929
142.0657718,9.329562283,4.786425874
46.39490786,7.525332166,3.546593564
207.8794545,9.900594463,5.339768805
44.74765726,7.506127459,3.418295834
129.7266165,9.200075723,4.675698135
61.10275247,8.161029463,3.852168724
119.8432704,9.038743001,4.573557262
114.1293911,8.816806185,4.631615665
48.38422597,7.810265907,3.546593564
108.3093373,8.98310166,4.56610894
48.752387,7.697909456,3.584962501
79.22090239,8.314923655,4.297079328
37.2123903,7.320432969,3.121928095
146.7634557,9.334617887,4.722966879
114.1293911,8.816806185,4.631615665
64.94790868,7.905932218,3.947702779
40.60625608,7.354492345,3.277613437
52.20244444,8.057433154,3.584962501
63.70498917,8.018938825,3.263933429
152.8956354,9.337503998,5.095237675
56.98629587,7.559504601,4.121928095
102.1832822,8.533149188,4.116264616
60.1176594,7.630708918,3.947702779
19.88771238,6.384980109,2.584962501
40.88839119,7.255008839,3.39274741
67.2166512,8.329815619,3.572469459
65.69747042,7.988839065,3.683542362
48.752387,7.711739374,3.664497779
48.752387,7.697909456,3.584962501
48.752387,7.697909456,3.584962501
265.7548818,10.21625903,5.635185084
114.1293911,8.816806185,4.631615665
48.752387,7.697909456,3.584962501
107.020552,8.955056975,4.51755943
37.15345619,7.042662748,1.521928095
42.30235503,7.411524964,2.913977073
131.5971461,9.247564916,4.536670256
79.23369326,8.368005635,4.368522528
137.239575,9.340536063,4.748940047
162.2921992,9.471176614,4.248529327
71.81897743,8.206790513,3.681880803
104.6385838,8.743727902,2.771595835
62.66679627,8.301713008,3.373557262
127.1091594,8.918908806,4.76485766
180.1961503,9.510358809,4.390220048
75.15320924,8.259297301,3.78418372
65.76528639,8.154292221,3.195295934
66.00078377,8.191651958,3.947702779
60.19120798,8.004521402,3.106890596
44.4737813,7.732608057,3.584962501
32.65465499,6.935696134,2.641604168
48.752387,7.711739374,3.664497779
103.8554002,8.879519286,3.238901257
60.99712611,8.091811238,3.108458593
117.6436287,8.731078105,4.233946665
129.7266165,9.197620758,4.620151695
130.6276718,9.192712146,4.300554385
137.239575,9.340536063,4.748940047
180.1961503,9.510358809,4.390220048
71.47381062,8.021099969,3.751629167
75.04548051,8.204756035,4.201841232
76.04702706,8.402599718,3.892407119
57.22410276,7.775378324,3.169925001
169.5045266,9.401377664,3.862446151
87.6867912,8.54510668,4.349648913
71.42812495,8.161825928,4.297079328
62.67390591,8.029294795,4.087462841
48.5045447,7.359165979,3.640223929
71.14474378,8.252623964,3.46132014
77.80464325,8.276275865,4.368522528
86.43046973,8.4976763,4.084962501
57.50728717,7.869347499,3.640223929
137.239575,9.340536063,4.748940047
172.2174386,9.529049759,4.336297541
56.51325577,7.759652723,3.906890596
158.3367596,9.565912855,4.855789719
38.39728277,7.211259949,2.446439345
114.1293911,8.816806185,4.631615665
58.92173194,7.96345554,3.906890596
47.21060949,7.258142474,3.625
118.3748446,9.082597545,4.415061012
173.5610884,9.592624633,4.959431619
48.17235161,7.569479803,3.546593564
99.23225654,8.477662854,4.185230133
129.7266165,9.200075723,4.675698135
99.97762783,8.7548849,3.54346519
60.19120798,8.004521402,3.106890596
102.2256938,8.587009962,4.825164052
55.30638127,7.548179346,3.75
56.33587422,7.970245791,3.640223929
99.00728953,8.629260592,4.623516641
108.5992311,8.782677298,3.840223929
208.6818403,9.828965456,4.716569344
30.81658282,6.844129166,2.947702779
11.58822084,5.469469898,1.584962501
127.870668,8.963549883,4.729283017
56.07400825,7.609691748,3.947702779
60.97417242,8.116092086,3.625
66.18879894,7.751935283,4.349648913
129.2661565,8.905689393,4.072431251
43.70305322,7.262216924,3.238901257
74.01460613,8.357604275,3.503258335
71.11290051,8.066051525,4.321928095
114.6233033,8.97177895,3.909368064
28.25127134,6.617703432,3.321928095
174.1919608,9.393873322,5.112995501
68.49100819,7.810554381,3.970573096
144.3565236,9.16657025,4.903055907
63.92715429,7.926022395,3.281036113
48.1066818,7.54668315,3.026986833
97.16089135,8.73373333,4.10346519
25.88068013,6.515285407,1.842370993
47.21060949,7.258142474,3.625
44.71116621,7.411588368,3.700439718
50.02663952,7.597125079,3.807354922
40.88839119,7.255008839,3.39274741
272.0914056,10.16983966,5.2167418
290.2415649,10.23393588,4.92642786
132.7527642,9.096991751,4.786425874
132.4996722,9.184006003,4.493149802
71.93911738,7.914985157,4.095795255
143.9664734,9.354343409,4.702564514
79.10694527,8.658265183,3.787143961
146.3240227,9.275142698,5.037401198
119.0779182,9.103648551,4.389898095
48.5045447,7.359165979,3.640223929
45.04436914,7.534607177,2.918295834
54.64818381,7.753270948,3.906890596
71.93911738,7.914985157,4.095795255
60.19120798,8.004521402,3.106890596
100.6931368,8.580501266,4.680813428
135.7111893,9.083112676,4.465945933
71.93911738,7.914985157,4.095795255
114.2463282,9.033709199,4.556088323
114.1293911,8.816806185,4.631615665
104.2743626,8.958965854,4.546593564
137.239575,9.340536063,4.748940047
118.6452556,8.774881872,3.907734271
65.70439786,8.259284058,4.087462841
59.45182204,7.669510352,3.337175341
70.86383711,8.251431465,3.794653474
40.88839119,7.255008839,3.39274741
146.3240227,9.275142698,5.037401198
67.2166512,8.329815619,3.572469459
99.00728953,8.629260592,4.623516641
89.55228759,8.416695309,4.16197818
63.03920664,8.02872159,3.875
32.42480509,6.758185366,3.584962501
123.6630487,8.923325841,4.006071013
62.31071094,7.591430975,4.229871195
132.7527642,9.096991751,4.786425874
44.13452774,7.35512403,3.700439718
57.6628943,8.032706754,2.955913095
107.2425359,8.47152711,3.459431619
39.08736197,7.003615572,3.418295834
113.8266277,8.919566726,4.875
64.51444197,8.117506994,3.734521665
45.18710774,7.366546003,3.773557262
58.92173194,7.96345554,3.906890596
191.0225798,9.708675613,3.397055209
55.03617726,7.452689797,2.721928095
68.01101441,8.002065426,3.892407119
78.39176614,8.301073642,3.653756708
52.73855758,7.749865903,3.640223929
70.29749717,8.109470638,3.892407119
129.7266165,9.200075723,4.675698135
48.5045447,7.359165979,3.640223929
96.55976113,8.629986056,4.440636353
96.55976113,8.629986056,4.440636353
48.752387,7.697909456,3.584962501
109.9261458,8.823069933,4.392126685
60.97417242,8.116092086,3.625
314.0657487,10.49418307,4.900786834
48.5045447,7.359165979,3.640223929
78.64489683,8.612767498,4.321928095
91.75428034,8.678374179,4.022055209
50.00928948,7.848965584,3.022055209
114.6233033,8.97177895,3.909368064
31.59305252,6.880740196,2.947702779
27.18920595,6.741050331,1.842370993
48.5045447,7.359165979,3.640223929
146.3240227,9.275142698,5.037401198
46.94631106,7.397055666,3.180832987
67.2166512,8.329815619,3.572469459
98.48784808,9.561999363,2.792586226
108.3093373,8.98310166,4.56610894
129.6773124,9.197746203,4.620151695
28.25882071,6.740028398,2.75
143.3422055,9.345814544,4.490029142
40.88839119,7.255008839,3.39274741
79.61452574,8.232106412,3.788754914
47.80452226,7.970339066,2.396240625
44.93607796,7.605904203,2.918295834
253.166661,10.1589773,5.519454883
170.4652653,9.45474931,5.11584701
41.84184461,7.307993668,3.251629167
48.752387,7.697909456,3.584962501
296.9951361,10.23196664,5.259991029
125.2259174,9.080072636,4.077819531
31.55843226,6.769644875,2.921928095
101.7774046,8.6719006,4.706890596
46.60182275,8.009700473,3.095795255
207.8794545,9.900594463,5.339768805
51.55909517,7.677102909,2.556656707
38.82022645,7.11771492,3.095795255
65.70439786,8.259284058,4.087462841
47.80452226,7.970339066,2.396240625
75.48896432,8.16019384,3.844232899
85.53923466,8.419607356,4.418295834
47.54161877,7.67246357,3.546593564
31.55843226,6.769644875,2.921928095
107.5842604,8.897034982,4.593069208
47.80452226,7.970339066,2.396240625
43.15739162,7.470552369,3.418295834
43.70305322,7.262216924,3.238901257
123.6630487,8.923325841,4.006071013
107.3404547,8.954385425,4.134336113
57.13600226,7.804210393,2.606238929
141.4544421,9.131378913,5.041010577
74.59220048,7.993900253,4.40385619
325.4798941,10.44346229,4.818575866
50.5045447,7.460935606,3.640223929
61.03056532,7.903480833,2.530639062
1,1,0
115.6129683,8.834677606,3.649269876
253.166661,10.1589773,5.519454883
40.54619166,7.136351832,3.251629167
43.87637768,7.151056562,3.506890596
87.84619335,8.55342158,4.349648913
114.1293911,8.816806185,4.631615665
192.4289829,9.649741402,4.652050832
64.39025388,7.788032305,3.215841173
157.9201766,9.298057737,4.961148476
85.4762497,8.366881607,3.827909782
138.9150014,9.361986621,4.947702779
142.203961,9.177314674,4.23418372
29.31258698,7.014301536,1.811278124
117.6877573,9.055735825,4.651084443
157.9201766,9.298057737,4.961148476
125.9094321,8.905785049,4.56965721
64.76392495,8.029827374,4.05881389
47.80452226,7.970339066,2.396240625
67.99071772,8.139066547,3.905764585
43.39101403,7.48915802,3.584962501
177.4411477,9.442132342,2.668937139
36.48855213,6.972573938,3.39274741
74.14693738,8.139572689,3.78418372
113.2210303,9.044681368,4.106377317
61.03056532,7.903480833,2.530639062
93.01267372,8.507380769,4.48385619
245.5706758,10.06537311,4.902114648
147.883889,9.491351826,4.307714803
114.1293911,8.816806185,4.631615665
137.239575,9.340536063,4.748940047
175.801017,9.734698443,5.180741985
207.8794545,9.900594463,5.339768805
40.60625608,7.354492345,3.277613437
47.3346197,7.385289289,3.521640636
153.8179167,9.442331392,4.879506461
57.58829299,7.841922837,3.734521665
133.4676027,9.219022414,4.219528282
142.3556483,9.26790913,4.892407119
62.09408097,8.096015711,3.852168724
132.7527642,9.096991751,4.786425874
253.166661,10.1589773,5.519454883
93.79373943,8.585456722,3.46346519
119.8432704,9.038743001,4.573557262
72.24357993,8.271957839,3.921928095
79.80464325,8.331062694,4.368522528
47.3346197,7.385289289,3.521640636
129.7266165,9.197620758,4.620151695
43.70305322,7.262216924,3.238901257
36.60147568,7.201094258,2.846439345
48.752387,7.697909456,3.584962501
40.88839119,7.255008839,3.39274741
153.8179167,9.442331392,4.879506461
60.57255091,8.082538454,2.875
44.4737813,7.725808971,3.459431619
143.9664734,9.354343409,4.702564514
38.21482239,7.680067634,3.459431619
60.54090087,8.065445499,3.456564762
152.7023083,9.284803314,3.410964047
236.0453662,9.866756441,4.895765087
170.4652653,9.45474931,5.11584701
153.536615,9.4396148,4.541311193
206.9860477,9.867568912,3.305781067
71.93911738,7.914985157,4.095795255
51.09718324,7.815034332,3.807354922
157.8442217,9.333642504,4.509871822
64.94790868,7.905932218,3.947702779
81.27736329,8.508540985,3.725650756
27.77984322,6.452004759,3.169925001
59.6574772,7.782796259,3.681880803
67.88807815,8.028963047,3.239097918
63.17005866,7.862580349,3.905764585
119.8432704,9.038743001,4.573557262
48.5045447,7.359165979,3.640223929
129.7266165,9.197620758,4.620151695
86.65702229,8.677993678,3.970573096
100.6931368,8.580501266,4.680813428
121.9088637,8.863220699,4.321721231
69.15861295,7.750564959,3.970573096
87.6867912,8.54510668,4.349648913
74.01460613,8.357604275,3.503258335
71.93911738,7.914985157,4.095795255
138.6979151,9.002555684,4.804507668
78.64489683,8.612767498,4.321928095
67.26110916,7.967767975,3.616348566
48.752387,7.711739374,3.664497779
135.3416204,9.248465203,4.45757516
46.4737813,7.73937525,3.546593564
114.1293911,8.816806185,4.631615665
74.72812495,8.254947811,4.297079328
91.38977217,8.530222378,4.584962501
56.51325577,7.759652723,3.906890596
47.80452226,7.970339066,2.396240625
88.3649884,8.727873253,3.879664005
81.12368701,8.563358578,3.78418372
42.89330619,7.235688958,3.251629167
108.3093373,8.98310166,4.56610894
170.4652653,9.45474931,5.11584701
57.8780266,7.841330803,3.577819531
94.670949,8.734807754,3.153571738
153.8179167,9.442331392,4.879506461
41.72161395,7.382452746,3.418295834
85.48684032,8.645923929,3.880179923
64.90861743,8.132689708,3.947702779
85.35372494,8.721445934,3.784941827
86.58801617,8.669526728,4.201841232
11.27408182,4.898194802,2
48.752387,7.697909456,3.584962501
119.8432704,9.038743001,4.573557262
58.67896491,7.984498072,3.323231429
129.2661565,8.905689393,4.072431251
75.27849357,8.43464729,4.037401198
67.2166512,8.329815619,3.572469459
84.2093564,8.647081128,4.021928095
47.87476172,7.420749487,3.180832987
60.99712611,8.091811238,3.108458593
152.8956354,9.337503998,5.095237675
186.8744749,9.75850932,4.86563451
75.68617713,8.153850748,4.277613437
47.3346197,7.385289289,3.521640636
134.6203535,9.125903459,4.964904158
83.98883441,8.793611479,3.892407119
279.872343,10.35073069,5.209135233
242.409357,10.19731872,5.416375676
74.01460613,8.357604275,3.503258335
75.70335948,8.264397964,4.368522528
48.752387,7.711739374,3.664497779
37.42735518,7.047164958,3.084962501
84.23764548,8.314730367,3.522055209
173.5610884,9.592624633,4.959431619
114.1293911,8.816806185,4.631615665
137.7431908,9.13627091,5.009635873
157.9201766,9.298057737,4.961148476
47.21060949,7.258142474,3.625
166.7889416,9.493449737,5.208411152
87.99544327,8.828393632,4.021928095
96.55976113,8.629986056,4.440636353
70.66051512,8.286566697,4.142664356
60.19120798,8.004521402,3.106890596
132.7527642,9.096991751,4.786425874
60.97417242,8.116092086,3.625
69.22462792,7.991689692,4.152391278
132.7527642,9.096991751,4.786425874
110.2257293,8.88595863,4.825164052
52.69342188,7.824294868,3.773557262
77.13989275,8.436749799,3.826874882
272.0298233,10.09209229,2.952474234
71.42538321,8.094107421,3.341446071
132.7527642,9.096991751,4.786425874
253.166661,10.1589773,5.519454883
83.5456326,8.238356508,3.97366069
40.88839119,7.255008839,3.39274741
143.9664734,9.354343409,4.702564514
60.1176594,7.630708918,3.947702779
46.39490786,7.525332166,3.546593564
51.71430488,7.40463982,3.499227547
112.9552299,8.928170638,4.706890596
71.93911738,7.914985157,4.095795255
107.2425359,8.47152711,3.459431619
57.58829299,7.841922837,3.734521665
142.7573723,9.305346292,4.465945933
125.5033518,9.015643145,4.354852074
109.8373315,8.910282153,4.556088323
64.90861743,8.132689708,3.947702779
320.8630636,10.45223935,4.716971519
118.4568444,8.897730558,3.929229297
38.64434026,7.175148795,2.913977073
37.2123903,7.320432969,3.121928095
61.665701,8.033557273,3.702819531
244.7856221,10.07183828,5.072207701
171.0418455,9.51394893,4.950419141
73.60755966,8.551938241,3.947702779
94.02280515,8.476510606,3.97366069
479.3497277,11.14700934,4.914224159
47.0064997,7.605410524,3.418295834
143.9664734,9.354343409,4.702564514
92.58742639,8.647402095,3.719294526
60.70305811,8.12439374,3.875
95.99544492,8.507640048,4.208410187
89.42933357,8.778776795,3.970573096
72.43357971,8.426865605,3.734521665
132.7527642,9.096991751,4.786425874
94.92606923,8.724908838,4.501629167
58.7109278,8.05587275,3.240223929
50.05378182,7.815307158,3.807354922
48.752387,7.697909456,3.584962501
52.73855758,7.749865903,3.640223929
129.6773124,9.197746203,4.620151695
65.98434831,8.02972141,4.169925001
99.00728953,8.629260592,4.623516641
62.67390591,8.029294795,4.087462841
46.4737813,7.73937525,3.546593564
117.6877573,9.055735825,4.651084443
42.89330619,7.235688958,3.251629167
103.1928223,8.515064187,2.690061618
55.84895137,7.917248237,3.235926351
74.01460613,8.357604275,3.503258335
325.4798941,10.44346229,4.818575866
61.665701,8.033557273,3.702819531
88.88052521,8.763453129,4.186704346
45.18710774,7.366546003,3.773557262
84.72876344,8.390185236,4.105388542
117.6877573,9.055735825,4.651084443
119.8432704,9.038743001,4.573557262
111.9545221,8.837318401,4.542748326
109.8373315,8.910282153,4.556088323
137.239575,9.340536063,4.748940047
108.3093373,8.98310166,4.56610894
94.28784985,8.704524824,3.501397825
42.47307232,7.187888556,3.700439718
471.9957366,11.14334867,4.778835862
117.6877573,9.055735825,4.651084443
83.98883441,8.793611479,3.892407119
45.04436914,7.534607177,2.918295834
92.60272336,8.653275432,3.75326969
94.28784985,8.704524824,3.501397825
109.8373315,8.910282153,4.556088323
142.203961,9.177314674,4.23418372
129.1211888,9.068418997,3.858957287
107.0086237,8.937609949,3.642371449
107.0086237,8.937609949,3.642371449
125.870668,8.95775855,4.680757756
61.80951865,8.322809509,3.589898095
139.5691921,9.224191556,4.926733682
87.6867912,8.54510668,4.349648913
63.70498917,8.018938825,3.263933429
62.09408097,8.096015711,3.852168724
40.88839119,7.255008839,3.39274741
137.239575,9.340536063,4.748940047
103.0687725,8.77155664,4.606739354
72.97961041,8.359050213,3.826874882
121.9088637,8.863220699,4.321721231
117.6877573,9.055735825,4.651084443
71.47381062,8.021099969,3.751629167
48.752387,7.697909456,3.584962501
137.7431908,9.13627091,5.009635873
90.37490614,8.409945041,4.546593564
102.1832822,8.533149188,4.116264616
97.7313066,8.692913795,4.53266528
64.90861743,8.132689708,3.947702779
253.166661,10.1589773,5.519454883
74.01460613,8.357604275,3.503258335
77.13989275,8.436749799,3.826874882
96.59766282,8.486135071,3.495628243
155.3070987,9.338580759,4.68418372
141.3146706,9.283434438,4.405764585
253.166661,10.1589773,5.519454883
67.2166512,8.329815619,3.572469459
45.92102021,7.554933799,2.584962501
61.665701,8.033557273,3.702819531
107.0086237,8.937609949,3.642371449
207.8794545,9.900594463,5.339768805
152.8956354,9.337503998,5.095237675
132.7527642,9.096991751,4.786425874
48.5045447,7.359165979,3.640223929
113.7615595,8.81073372,4.771142621
94.9578573,8.417712695,4.504706484
40.88839119,7.255008839,3.39274741
66.42504632,8.229886847,3.248365047
40.37698441,7.148443218,3.084962501
114.1293911,8.816806185,4.631615665
26.40801024,6.53126244,2.75
87.6867912,8.54510668,4.349648913
76.00327045,8.288453482,3.403989446
71.42538321,8.094107421,3.341446071
89.70436511,8.457288857,4.209867122
69.5345879,8.036975881,2.421928095
121.9088637,8.863220699,4.321721231
100.8347139,8.584851891,4.664497779
94.63687218,8.61210012,4.21366069
46.03968983,7.577103854,3.188721876
86.67882174,8.605984298,3.844232899
127.8819309,9.295412002,4.663909766
93.79373943,8.585456722,3.46346519
41.84184461,7.307993668,3.251629167
126.8217774,9.009774637,4.138502179
34.87217384,6.976796722,3.418295834
253.166661,10.1589773,5.519454883
115.0406128,9.053158633,4.349191771
65.75917661,7.766646028,4.186704346
173.5610884,9.592624633,4.959431619
173.5610884,9.592624633,4.959431619
58.30546684,7.800065773,3.452819531
79.56436817,8.272514937,4.262692391
102.9314077,8.687751796,4.56610894
146.3240227,9.275142698,5.037401198
34.68581072,7.347549681,1.5
71.33315617,7.863843332,4.24385619
40.60625608,7.363281118,3.418295834
71.42538321,8.094107421,3.341446071
46.4737813,7.73937525,3.546593564
99.00728953,8.629260592,4.623516641
119.8432704,9.038743001,4.573557262
68.75053774,8.27040899,4.037401198
129.7266165,9.200075723,4.675698135
132.5639835,9.038565705,4.836591668
60.19120798,8.004521402,3.106890596
187.9729498,9.594282522,3.46346519
87.6867912,8.54510668,4.349648913
117.4080753,8.966323656,4.364735179
76.89361194,8.282584717,4.221928095
50.00928948,7.848965584,3.022055209
71.42303915,8.017758126,3.939470994
48.752387,7.697909456,3.584962501
153.8179167,9.442331392,4.879506461
253.166661,10.1589773,5.519454883
112.2887555,8.77120299,3.453235913
36.30043551,7.258956761,2.419381946
147.6735539,9.259516287,4.394251257
127.870668,8.963549883,4.729283017
129.7266165,9.200075723,4.675698135
138.6979151,9.002555684,4.804507668
44.13452774,7.35512403,3.700439718
31.55843226,6.769644875,2.921928095
80.96927758,9.223225912,2.534146844
40.30824748,7.173943149,3.238901257
153.8179167,9.442331392,4.879506461
57.36433687,7.675855036,4.05881389
92.30778463,8.410842001,4.134336113
48.752387,7.697909456,3.584962501
45.86851487,7.639852493,3.584962501
170.4652653,9.45474931,5.11584701
173.5610884,9.592624633,4.959431619
75.16672676,8.237744483,3.499227542
243.9306629,10.08799315,5.412105335
86.37717674,8.371068863,3.588354347
132.7527642,9.096991751,4.786425874
60.97417242,8.116092086,3.625
236.0453662,9.866756441,4.895765087
